Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
835507,The Plausibility Of Life: Resolving Darwin's Dilemma,Marc W. Kirschner,"Kirschner, Marc W.","John Gerhart, John Norton","=""0300108656""","=""9780300108651""",0,4.01,Yale University Press,Hardcover,336,2005,2005,,2018/08/18,to-read,to-read (#255),to-read,,,,0,,,0,,,,,
39096,Endless Forms Most Beautiful: The New Science of Evo Devo and the Making of the Animal Kingdom,Sean B. Carroll,"Carroll, Sean B.","Jamie W. Carroll, Josh P. Klaiss","=""0393327795""","=""9780393327793""",0,4.07,W. W. Norton & Company,Paperback,350,2006,2005,,2018/08/18,to-read,to-read (#254),to-read,,,,0,,,0,,,,,
18114308,Cooked: A Natural History of Transformation,Michael Pollan,"Pollan, Michael",,"=""0143125338""","=""9780143125334""",0,4.06,Penguin Books,Paperback,480,2014,2013,,2018/08/18,to-read,to-read (#253),to-read,,,,0,,,0,,,,,
34540177,How Not to Network a Nation: The Uneasy History of the Soviet Internet,Benjamin Peters,"Peters, Benjamin",,"=""0262534665""","=""9780262534666""",0,3.32,The MIT Press,Paperback,312,2017,2016,,2018/08/18,to-read,to-read (#252),to-read,,,,0,,,0,,,,,
1430545,Data Analysis: A Bayesian Tutorial,Devinderjit Singh Sivia,"Sivia, Devinderjit Singh",,"=""0198568320""","=""9780198568322""",0,4.16,"Oxford University Press, USA",Paperback,264,2006,1996,,2018/08/18,to-read,to-read (#251),to-read,,,,0,,,0,,,,,
2304077,Unended Quest: An Intellectual Autobiography,Karl Popper,"Popper, Karl",,"=""0875483666""","=""9780875483665""",0,3.97,Open Court,Hardcover,258,2000,1974,,2018/08/18,to-read,to-read (#250),to-read,,,,0,,,0,,,,,
331657,Everyman Revived: The Common Sense of Michael Polanyi,Drusilla Scott,"Scott, Drusilla",Lesslie Newbigin,"=""0802840795""","=""9780802840790""",0,4.06,Eerdmans,Paperback,224,1995,1985,,2018/08/18,to-read,to-read (#249),to-read,,,,0,,,0,,,,,
695440,The Tree of Knowledge: The Biological Roots of Human Understanding,Humberto R. Maturana,"Maturana, Humberto R.",Francisco J. Varela,"=""0877736421""","=""9780877736424""",0,4.19,Shambhala,Paperback,269,1992,1984,,2018/08/18,to-read,to-read (#248),to-read,,,,0,,,0,,,,,
3671458,Dictionary of the History of Ideas,Philip P. Wiener,"Wiener, Philip P.",,"=""0684164183""","=""9780684164182""",0,3.92,Charles Scribner's Sons,Paperback,3066,1973,1968,,2018/08/18,to-read,to-read (#247),to-read,,,,0,,,0,,,,,
33360512,Ancient Times a History of the Early World: An Introduction to the Study of Ancient History and the Career of Early Man,James Henry Breasted,"Breasted, James Henry",,"=""149938307X""","=""9781499383072""",0,3.86,CreateSpace Independent Publishing Platform,Paperback,514,2014,1916,,2018/08/18,to-read,to-read (#246),to-read,,,,0,,,0,,,,,
15790901,Mythology,Edith Hamilton,"Hamilton, Edith",,"=""0316223344""","=""9780316223348""",0,4.02,"Little, Brown and Company",Hardcover,482,2013,1942,,2018/08/18,to-read,to-read (#245),to-read,,,,0,,,0,,,,,
4069,Man's Search for Meaning,Viktor E. Frankl,"Frankl, Viktor E.","Harold S. Kushner, William J. Winslade, Isle Lasch","=""080701429X""","=""9780807014295""",0,4.36,Beacon Press,Paperback,165,2006,1946,,2018/08/18,,,read,,,,1,,,0,,,,,
3000708,Don't Sweat the Small Stuff... and it's all small stuff,Richard Carlson,"Carlson, Richard",,"=""0786881852""","=""9780786881857""",0,3.99,,Paperback,248,1997,1997,,2018/08/18,to-read,to-read (#244),to-read,,,,0,,,0,,,,,
26224253,Life Unfolding: How the Human Body Creates Itself,Jamie A. Davies,"Davies, Jamie A.",,"=""0199673543""","=""9780199673544""",0,4.26,"Oxford University Press, USA",Paperback,312,2015,2014,,2018/08/18,to-read,to-read (#243),to-read,,,,0,,,0,,,,,
32905382,The Unwomanly Face of War: An Oral History of Women in World War II,Svetlana Alexievich,"Alexievich, Svetlana","Richard Pevear, Larissa Volokhonsky","=""0399588728""","=""9780399588723""",0,4.52,Random House,Hardcover,331,2017,1983,,2018/08/18,to-read,to-read (#242),to-read,,,,0,,,0,,,,,
20706271,The Everything Store: Jeff Bezos and the Age of Amazon,Brad Stone,"Stone, Brad",,"=""0316219282""","=""9780316219280""",0,4.13,Back Bay Books,Paperback,416,2014,2013,,2018/08/18,to-read,to-read (#241),to-read,,,,0,,,0,,,,,
1076629,Ecology: From Individuals to Ecosystems,Michael Begon,"Begon, Michael","John L. Harper, Colin R. Townsend","=""1405111178""","=""9781405111171""",0,3.61,Wiley-Blackwell,Paperback,738,2005,2005,,2018/08/18,to-read,to-read (#240),to-read,,,,0,,,0,,,,,
17679314,"Brave Genius: A Scientist, a Philosopher, and Their Daring Adventures from the French Resistance to the Nobel Prize",Sean B. Carroll,"Carroll, Sean B.",,"=""0307952347""","=""9780307952349""",0,4.24,Broadway Books,Paperback,592,2014,2013,,2018/08/18,to-read,to-read (#239),to-read,,,,0,,,0,,,,,
25955,The Medium is the Massage,Marshall McLuhan,"McLuhan, Marshall","Quentin Fiore, Jerome Agel","=""1584230703""","=""9781584230700""",0,3.96,Gingko Press,Paperback,160,2001,1967,,2018/08/18,to-read,to-read (#238),to-read,,,,0,,,0,,,,,
26597346,The Serengeti Rules: The Quest to Discover How Life Works and Why It Matters,Sean B. Carroll,"Carroll, Sean B.",,"=""0691167427""","=""9780691167428""",0,4.09,Princeton University Press,Hardcover,280,2016,2016,,2018/08/18,to-read,to-read (#237),to-read,,,,0,,,0,,,,,
26150770,"The Big Picture: On the Origins of Life, Meaning, and the Universe Itself",Sean Carroll,"Carroll, Sean",,"=""0525954821""","=""9780525954828""",0,4.19,Dutton,Hardcover,480,2016,2016,,2018/08/18,,,read,,,,1,,,0,,,,,
12920407,Possiplex,Ted Nelson,"Nelson, Ted",,"=""089347004X""","=""9780893470043""",0,4.12,Lulu.com,Paperback,382,2010,2011,,2018/08/18,,,read,,,,1,,,0,,,,,
12960863,Twelve Lectures on Architecture: Algorithmic Sustainable Design,Nikos A. Salingaros,"Salingaros, Nikos A.",,"=""3937954031""","=""9783937954035""",0,4.50,ISI Distributed Titles,Paperback,252,2010,2010,,2018/08/18,to-read,to-read (#236),to-read,,,,0,,,0,,,,,
26489766,Make: Electronics: Learning by Discovery,Charles Platt,"Platt, Charles",,"=""1680450263""","=""9781680450262""",0,4.26,"Make Community, LLC",Paperback,352,2015,2008,,2018/08/18,to-read,to-read (#234),to-read,,,,0,,,0,,,,,
31084942,Make: Tools: How They Work and How to Use Them,Charles Platt,"Platt, Charles",,"=""1680452533""","=""9781680452532""",0,4.29,"Maker Media, Inc",Paperback,272,2016,,,2018/08/18,to-read,to-read (#235),to-read,,,,0,,,0,,,,,
4733565,Danny Goodman's HyperCard Developer's Guide,Danny Goodman,"Goodman, Danny",,"=""0553345761""","=""9780553345766""",0,4.00,Bantam Books,Paperback,416,1988,1988,,2018/08/18,to-read,to-read (#233),to-read,,,,0,,,0,,,,,
26428020,"The Jacquard Machine, Analyzed and Explained: With an Appendix on the Preparation of Jacquard Cards, and Practical Hints to Learners of Jacquard Designing (Classic Reprint)",Emanuel Anthony Posselt,"Posselt, Emanuel Anthony",,"=""1332145809""","=""9781332145805""",0,0.0,Forgotten Books,Paperback,156,2018,2015,,2018/08/18,to-read,to-read (#232),to-read,,,,0,,,0,,,,,
354421,Sync: The Emerging Science of Spontaneous Order,Steven H. Strogatz,"Strogatz, Steven H.",,"=""0786868449""","=""9780786868445""",0,4.05,Hachette Books,Hardcover,352,2003,2003,,2018/08/18,,,read,,,,1,,,0,,,,,
582463,At Home in the Universe: The Search for the Laws of Self-Organization and Complexity,Stuart A. Kauffman,"Kauffman, Stuart A.",,"=""0195095995""","=""9780195095999""",0,4.01,"Oxford University Press, USA",Hardcover,336,1995,1995,,2018/08/18,to-read,to-read (#231),to-read,,,,0,,,0,,,,,
1389961,Investigations,Stuart A. Kauffman,"Kauffman, Stuart A.",,"=""019512104X""","=""9780195121049""",0,4.07,"Oxford University Press, USA",Hardcover,,2000,2000,,2018/08/18,to-read,to-read (#230),to-read,,,,0,,,0,,,,,
3366629,Andrew Glassner's Other Notebook: Further Recreations in Computer Graphics,Andrew Glassner,"Glassner, Andrew",,"=""1568811713""","=""9781568811710""",0,3.83,A K PETERS,Paperback,276,2002,2002,,2018/08/18,to-read,to-read (#229),to-read,,,,0,,,0,,,,,
2422421,Introduction to Very Large Scale Integration Systems,Carver A. Mead,"Mead, Carver A.",L. Conway,"=""0201043580""","=""9780201043587""",0,4.18,Addison Wesley,Hardcover,396,1980,1979,,2018/08/18,to-read,to-read (#228),to-read,,,,0,,,0,,,,,
181239,Metamagical Themas: Questing for the Essence of Mind and Pattern,Douglas R. Hofstadter,"Hofstadter, Douglas R.",,"=""0465045669""","=""9780465045662""",0,4.19,Basic Books,Paperback,880,1996,1985,,2018/08/18,to-read,to-read (#227),to-read,,,,0,,,0,,,,,
5081346,Schoolhouse Politics: Lessons from the Sputnik Era,Peter Dow,"Dow, Peter",,"=""0674792408""","=""9780674792401""",0,4.50,Harvard University Press,Hardcover,299,1991,1991,,2018/08/18,to-read,to-read (#226),to-read,,,,0,,,0,,,,,
29921,The Civil War Trilogy: Gods and Generals / The Killer Angels / The Last Full Measure,Michael Shaara,"Shaara, Michael","Jeff Shaara, Michael Shaara","=""0345433726""","=""9780345433725""",0,4.54,Ballantine Books,Paperback,,1999,1999,,2018/08/18,to-read,to-read (#225),to-read,,,,0,,,0,,,,,
3101709,Learning OpenCV: Computer Vision with the OpenCV Library,Gary Bradski,"Bradski, Gary",Adrian Kaehler,"=""0596516134""","=""9780596516130""",0,4.04,O'Reilly Media,Paperback,580,2008,2008,,2018/08/18,to-read,to-read (#224),to-read,,,,0,,,0,,,,,
7760742,"Entropy and Art: An Essay on Disorder and Order, 40th Anniversary Edition",Rudolf Arnheim,"Arnheim, Rudolf",,"=""0520266005""","=""9780520266001""",0,3.84,University of California Press,Paperback,72,2010,1971,,2018/08/18,to-read,to-read (#223),to-read,,,,0,,,0,,,,,
40536148,High Growth Handbook,Elad Gil,"Gil, Elad",,"=""1732265100""","=""9781732265103""",0,4.00,Stripe Press,Hardcover,344,2018,2018,,2018/08/18,to-read,to-read (#222),to-read,,,,0,,,0,,,,,
26154294,Learn Oils Quickly,Hazel Soan,"Soan, Hazel",,"=""1849943117""","=""9781849943116""",0,4.00,Batsford,Hardcover,112,2016,2016,,2018/08/18,,,read,,,,1,,,0,,,,,
15797662,The Righteous Mind: Why Good People Are Divided by Politics and Religion,Jonathan Haidt,"Haidt, Jonathan",,"=""0307455777""","=""9780307455772""",0,4.20,Vintage,Paperback,500,2013,2012,,2018/08/18,to-read,to-read (#221),to-read,,,,0,,,0,,,,,
6683549,You Are Not a Gadget,Jaron Lanier,"Lanier, Jaron",,"=""0307269647""","=""9780307269645""",0,3.56,Alfred A. Knopf,Hardcover,221,2010,2010,,2018/08/18,to-read,to-read (#220),to-read,,,,0,,,0,,,,,
26114512,Unforbidden Pleasures,Adam Phillips,"Phillips, Adam",,"=""0374278024""","=""9780374278021""",0,3.86,"Farrar, Straus and Giroux",Hardcover,208,2016,2015,,2018/08/18,to-read,to-read (#219),to-read,,,,0,,,0,,,,,
20369783,The Two Cultures and the Scientific Revolution,C.P. Snow,"Snow, C.P.",,"=""1614275475""","=""9781614275473""",0,3.66,Martino Fine Books,Paperback,66,2013,1959,,2015/12/02,to-read,to-read (#119),to-read,,,,0,,,0,,,,,
176972,The Annotated Alice: The Definitive Edition,Lewis Carroll,"Carroll, Lewis","Martin Gardner, John Tenniel","=""0393048470""","=""9780393048476""",0,4.06,W. W. Norton  Company,Hardcover,312,1999,1871,,2015/05/25,to-read,to-read (#36),to-read,,,,0,,,0,,,,,
34195049,Analysis of the Engineering Design Process in an Industrial Context,Crispin Hales,"Hales, Crispin",,"=""095129122X""","=""9780951291221""",0,0.0,Gants Hill Publications,Paperback,230,,,,2017/09/10,to-read,to-read (#218),to-read,,,,0,,,0,,,,,
32078497,Engineering a Safer World: Systems Thinking Applied to Safety,Nancy G. Leveson,"Leveson, Nancy G.",,"=""0262533693""","=""9780262533690""",0,4.17,MIT Press,Paperback,560,2016,2012,,2017/09/10,to-read,to-read (#217),to-read,,,,0,,,0,,,,,
23466395,"Designing Data-Intensive Applications: The Big Ideas Behind Reliable, Scalable, and Maintainable Systems",Martin Kleppmann,"Kleppmann, Martin",,"=""1449373321""","=""9781449373320""",0,4.72,O'Reilly Media,Paperback,616,2017,2015,,2017/09/10,,,read,,,,1,,,0,,,,,
14359729,Beginners Guide to Gardening,Creative Homeowner,"Homeowner, Creative",,"=""1580115632""","=""9781580115636""",0,3.38,Creative Homeowner,Paperback,176,2012,2012,,2017/09/10,to-read,to-read (#216),to-read,,,,0,,,0,,,,,
137204,On The Shoulders Of Giants: The Great Works Of Physics And Astronomy,Stephen Hawking,"Hawking, Stephen",,"=""0762413484""","=""9780762413485""",0,4.21,Running Press,Hardcover,1280,2002,2002,,2017/09/10,to-read,to-read (#215),to-read,,,,0,,,0,,,,,
818063,Calculus Made Easy,Silvanus Phillips Thompson,"Thompson, Silvanus Phillips",Martin Gardner,"=""0312185480""","=""9780312185480""",0,4.19,St. Martin's Press,Hardcover,336,1998,1910,,2017/09/10,to-read,to-read (#214),to-read,,,,0,,,0,,,,,
31670196,"Scale: The Universal Laws of Growth, Innovation, Sustainability, and the Pace of Life in Organisms, Cities, Economies, and Companies",Geoffrey B. West,"West, Geoffrey B.",,"=""1594205582""","=""9781594205583""",4,4.14,Penguin Press,Hardcover,481,2017,2017,,2017/09/10,,,read,,,,1,,,0,,,,,
1736960,"Mind, Culture, and Activity: Seminal Papers from the Laboratory of Comparative Human Cognition",Michael     Cole,"Cole, Michael","Yrjö Engeström, Olga Vasquez","=""0521558239""","=""9780521558235""",0,4.75,Cambridge University Press,Paperback,,1997,1997,,2017/09/10,to-read,to-read (#213),to-read,,,,0,,,0,,,,,
1072736,Mind Sights,Roger N. Shepard,"Shepard, Roger N.",,"=""0716721341""","=""9780716721345""",4,4.25,W.H.Freeman & Co Ltd,Hardcover,,1990,1990,,2017/09/10,,,read,,,,1,,,0,,,,,
30139664,Walkaway,Cory Doctorow,"Doctorow, Cory",,"=""0765392763""","=""9780765392763""",0,3.74,Tor Books,Hardcover,384,2017,2017,,2017/09/10,to-read,to-read (#212),to-read,,,,0,,,0,,,,,
30971755,A Crack in Creation: Gene Editing and the Unthinkable Power to Control Evolution,Jennifer A. Doudna,"Doudna, Jennifer A.",Samuel H. Sternberg,"=""0544716949""","=""9780544716940""",0,4.14,Houghton Mifflin Harcourt,Hardcover,304,2017,2017,,2017/09/10,to-read,to-read (#211),to-read,,,,0,,,0,,,,,
12504,The Complete Idiot's Guide to Music Theory,Michael             Miller,"Miller, Michael",,"=""1592574378""","=""9781592574377""",0,4.10,ALPHA,Paperback,336,2005,2005,,2017/09/10,to-read,to-read (#210),to-read,,,,0,,,0,,,,,
25245388,Machine Learning,Tom M. Mitchell,"Mitchell, Tom M.",,"=""1259096955""","=""9781259096952""",5,4.05,PN,Paperback,432,2013,1986,,2017/09/10,,,read,,,,1,,,0,,,,,
475116,C4.5: Programs for Machine Learning,Ross Quinlan,"Quinlan, Ross",,"=""1558602380""","=""9781558602380""",0,3.43,Morgan Kaufmann Publishers,Paperback,302,1992,1992,,2017/09/10,to-read,to-read (#208),to-read,,,,0,,,0,,,,,
18774645,Java Performance: The Definitive Guide,Scott Oaks,"Oaks, Scott",,"=""1449358454""","=""9781449358457""",0,4.39,O'Reilly Media,Paperback,500,2014,2014,,2017/09/10,to-read,to-read (#209),to-read,,,,0,,,0,,,,,
30422190,Data Mining: Practical Machine Learning Tools and Techniques,Ian H. Witten,"Witten, Ian H.","Eibe Frank, Mark A. Hall, Christopher J Pal","=""0128042915""","=""9780128042915""",0,3.90,Morgan Kaufmann Publishers,Paperback,654,2016,1999,,2017/09/10,to-read,to-read (#207),to-read,,,,0,,,0,,,,,
30363345,Homo Deus: A Brief History of Tomorrow,Yuval Noah Harari,"Harari, Yuval Noah",,"=""0062464310""","=""9780062464316""",3,4.22,Harper,Hardcover,449,2017,2015,,2017/09/10,,,read,,,,1,,,0,,,,,
30422361,Deep Learning,Ian Goodfellow,"Goodfellow, Ian","Yoshua Bengio, Aaron Courville","=""0262035618""","=""9780262035613""",0,4.43,The MIT Press,Hardcover,778,2016,2016,,2017/09/10,to-read,to-read (#206),to-read,,,,0,,,0,,,,,
32919530,A Mind at Play: How Claude Shannon Invented the Information Age,Jimmy Soni,"Soni, Jimmy",Rob Goodman,"=""1476766681""","=""9781476766683""",0,4.17,Simon & Schuster,Hardcover,384,2017,2017,,2017/09/10,to-read,to-read (#205),to-read,,,,0,,,0,,,,,
21945072,"Does Altruism Exist?: Culture, Genes, and the Welfare of Others",David Sloan Wilson,"Wilson, David Sloan",,"=""0300189494""","=""9780300189490""",4,3.75,Yale University Press,Hardcover,192,2015,2015,,2017/09/10,,,read,,,,1,,,0,,,,,
2493302,Ideas and Integrities: A Spontaneous Autobiographical Disclosure,R. Buckminster Fuller,"Fuller, R. Buckminster",,"=""0134491408""","=""9780134491400""",0,4.06,"Prentice Hall (Englewood Cliffs, NJ)",,,1963,1963,,2017/09/10,to-read,to-read (#204),to-read,,,,0,,,0,,,,,
1525616,Japanese Homes and Their Surroundings,Edward S. Morse,"Morse, Edward S.",,"=""0486207463""","=""9780486207469""",0,4.07,Dover Publications,Paperback,416,1961,1886,,2017/09/10,to-read,to-read (#203),to-read,,,,0,,,0,,,,,
12721092,Everything Is Obvious: How Common Sense Fails Us,Duncan J. Watts,"Watts, Duncan J.",,"=""0307951790""","=""9780307951793""",3,3.82,Crown Business,Paperback,368,2012,2011,,2017/09/10,,,read,,,,1,,,0,,,,,
17296695,Creativity: Flow and the Psychology of Discovery and Invention,Mihaly Csikszentmihalyi,"Csikszentmihalyi, Mihaly",,"=""0062283251""","=""9780062283252""",3,4.08,Harper Perennial,Paperback,480,2013,1996,,2017/09/10,,,read,,,,1,,,0,,,,,
1675233,The Enlightenment: A Brief History with Documents,Margaret C. Jacob,"Jacob, Margaret C.",,"=""0312179979""","=""9780312179977""",0,3.48,Bedford/St. Martin's,Paperback,237,2000,2000,,2017/09/10,to-read,to-read (#202),to-read,,,,0,,,0,,,,,
34889378,"Lifelong Kindergarten: Cultivating Creativity Through Projects, Passion, Peers, and Play",Mitchel Resnick,"Resnick, Mitchel",Ken Robinson,"=""0262037297""","=""9780262037297""",0,4.07,MIT Press,Hardcover,208,2017,2017,,2017/09/10,to-read,to-read (#201),to-read,,,,0,,,0,,,,,
8295595,Living with Complexity,Donald A. Norman,"Norman, Donald A.",,"=""0262014866""","=""9780262014861""",0,3.83,The MIT Press,Hardcover,298,2010,2010,,2017/09/10,to-read,to-read (#200),to-read,,,,0,,,0,,,,,
4070074,Sustainable Energy - Without the Hot Air,David J.C. MacKay,"MacKay, David J.C.",,"=""0954452933""","=""9780954452933""",0,4.42,UIT Cambridge Ltd.,Paperback,384,2009,2008,,2017/09/10,to-read,to-read (#199),to-read,,,,0,,,0,,,,,
3340076,Advances in Object-Oriented Metalevel Architectures and Reflection,Chris Zimmermann,"Zimmermann, Chris",,"=""084932663X""","=""9780849326639""",0,0.0,CRC Press,Hardcover,368,1996,1996,,2017/09/10,to-read,to-read (#198),to-read,,,,0,,,0,,,,,
31624481,Drawdown: The Most Comprehensive Plan Ever Proposed to Reverse Global Warming,Paul Hawken,"Hawken, Paul",,"=""0143130447""","=""9780143130444""",0,4.42,Penguin Books,Paperback,256,2017,2017,,2017/09/10,to-read,to-read (#197),to-read,,,,0,,,0,,,,,
108379,"Zen Mind, Beginner's Mind",Shunryu Suzuki,"Suzuki, Shunryu","Trudy Dixon, Richard Baker","=""1590302672""","=""9781590302675""",0,4.20,Shambhala,Hardcover,192,2006,1970,,2015/05/25,to-read,to-read (#23),to-read,,,,0,,,0,,,,,
12679301,Revolution in The Valley: The Insanely Great Story of How the Mac Was Made,Andy Hertzfeld,"Hertzfeld, Andy",,"=""1449316247""","=""9781449316242""",3,4.20,O'Reilly Media,Paperback,328,2011,2004,,2017/02/07,,,read,,,,1,,,0,,,,,
130730,"Universal Principles of Design: 100 Ways to Enhance Usability, Influence Perception, Increase Appeal, Make Better Design Decisions, and Teach Through Design",William Lidwell,"Lidwell, William","Jill Butler, Kritina Holden","=""1592530079""","=""9781592530076""",3,4.15,Rockport Publishers,Hardcover,216,2003,2003,,2012/09/10,,,read,,,,1,,,0,,,,,
17867988,Memory Machines: The Evolution of Hypertext,Belinda Barnet,"Barnet, Belinda",,"=""0857280600""","=""9780857280602""",3,4.28,Anthem Press,Hardcover,192,2013,2013,,2015/05/25,,,read,,,,1,,,0,,,,,
22633290,Fire in the Valley: The Birth and Death of the Personal Computer,Paul Freiberger,"Freiberger, Paul",Michael Swaine,"=""1937785769""","=""9781937785765""",3,4.15,Pragmatic Bookshelf,Paperback,424,2014,1984,,2015/05/25,,,read,,,,1,,,0,,,,,
2139142,Five Rituals of Wealth,Tod Barnhart,"Barnhart, Tod",,"=""0887307337""","=""9780887307331""",3,2.96,HarperCollins Publishers,Hardcover,191,1995,1995,,2015/05/25,,,read,,,,1,,,0,,,,,
